Event,Latitude,Longitude,Depth sed [m],Symbiosis,Spine,Absolute Abundance
PS1244-2,69.3652,-8.657,0.6,symbiont-barren,non-spinose,408
PS1244-2,69.3652,-8.657,0.6,symbiont-barren,spinose,0
PS1244-2,69.3652,-8.657,0.6,symbiont-bearing,non-spinose,0
PS1244-2,69.3652,-8.657,0.6,symbiont-facultative,non-spinose,5
PS1244-2,69.3652,-8.657,0.6,symbiont-obligate,spinose,0
PS1244-2,69.3652,-8.657,0.6,undetermined,non-spinose,0
