Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Absolute Abundance
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.48,symbiont-facultative,spinose,2
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.48,symbiont-obligate,spinose,284
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.48,undetermined,non-spinose,0
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-barren,non-spinose,162
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-barren,spinose,39
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-bearing,non-spinose,0
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-bearing,spinose,18
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-facultative,non-spinose,246
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-facultative,spinose,2
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,symbiont-obligate,spinose,327
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.53,undetermined,non-spinose,0
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-barren,non-spinose,227
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-barren,spinose,52
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-bearing,non-spinose,0
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-bearing,spinose,72
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-facultative,non-spinose,265
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-facultative,spinose,2
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,symbiont-obligate,spinose,513
GeoB1903-3,,-8.675,-11.845,-3161,South Atlantic,0.58,undetermined,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-barren,non-spinose,78
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-barren,spinose,77
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-bearing,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-bearing,spinose,52
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-facultative,non-spinose,201
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-facultative,spinose,2
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,symbiont-obligate,spinose,389
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.38,undetermined,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-barren,non-spinose,82
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-barren,spinose,35
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-bearing,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-bearing,spinose,147
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-facultative,non-spinose,139
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-facultative,spinose,4
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,symbiont-obligate,spinose,645
GeoB1905-3,,-17.1433,-13.9867,-2974,South Atlantic,0.43,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-barren,non-spinose,523
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-barren,spinose,109
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-bearing,spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-facultative,non-spinose,134
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-facultative,spinose,4
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,symbiont-obligate,spinose,55
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.68,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-barren,non-spinose,441
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-barren,spinose,99
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-bearing,spinose,5
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-facultative,non-spinose,98
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-facultative,spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,symbiont-obligate,spinose,45
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.73,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-barren,non-spinose,718
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-barren,spinose,122
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-bearing,spinose,11
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-facultative,non-spinose,105
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-facultative,spinose,2
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,symbiont-obligate,spinose,37
GeoB2004-2,,-30.87,14.3433,-2569,South Atlantic,0.78,undetermined,non-spinose,0
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-barren,non-spinose,239
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-barren,spinose,228
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-bearing,non-spinose,0
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-bearing,spinose,8
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-facultative,non-spinose,126
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-facultative,spinose,0
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,symbiont-obligate,spinose,87
GeoB2016-1,,-31.9,-1.33,-3385,South Atlantic,0.18,undetermined,non-spinose,6
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-barren,non-spinose,283
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-barren,spinose,271
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-bearing,non-spinose,0
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-bearing,spinose,3
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-facultative,non-spinose,149
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-facultative,spinose,0
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,symbiont-obligate,spinose,13
GeoB2019-1,,-36.06,-8.7783,-3825,South Atlantic,0.33,undetermined,non-spinose,3
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-barren,non-spinose,279
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-barren,spinose,231
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-bearing,non-spinose,0
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-bearing,spinose,0
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-facultative,non-spinose,178
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-facultative,spinose,0
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,symbiont-obligate,spinose,10
GeoB2021-5,,-36.8333,-14.4033,-3575,South Atlantic,0.13,undetermined,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-barren,non-spinose,60
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-barren,spinose,16
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-bearing,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-bearing,spinose,18
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-facultative,non-spinose,129
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-facultative,spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,symbiont-obligate,spinose,201
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.48,undetermined,non-spinose,2
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-barren,non-spinose,54
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-barren,spinose,24
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-bearing,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-bearing,spinose,21
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-facultative,non-spinose,95
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-facultative,spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,symbiont-obligate,spinose,174
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.53,undetermined,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-barren,non-spinose,88
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-barren,spinose,26
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-bearing,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-bearing,spinose,29
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-facultative,non-spinose,193
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-facultative,spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,symbiont-obligate,spinose,190
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.58,undetermined,non-spinose,4
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-barren,non-spinose,90
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-barren,spinose,24
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-bearing,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-bearing,spinose,59
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-facultative,non-spinose,157
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-facultative,spinose,0
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,symbiont-obligate,spinose,272
GeoB2109-1,,-27.9117,-45.8817,-2504,South Atlantic,0.63,undetermined,non-spinose,2
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-barren,non-spinose,80
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-barren,spinose,7
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-bearing,non-spinose,0
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-bearing,spinose,0
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-facultative,non-spinose,44
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-facultative,spinose,0
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,symbiont-obligate,spinose,72
GeoB2116-4,,-25.5117,-35.9983,-4167,South Atlantic,0.28,undetermined,non-spinose,0
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-barren,non-spinose,27
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-barren,spinose,39
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-bearing,non-spinose,0
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-bearing,spinose,12
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-facultative,non-spinose,43
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-facultative,spinose,0
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,symbiont-obligate,spinose,346
GeoB2117-1,,-23.0383,-36.6517,-4045,South Atlantic,0.23,undetermined,non-spinose,0
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-barren,non-spinose,23
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-barren,spinose,12
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-bearing,non-spinose,0
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-bearing,spinose,25
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-facultative,non-spinose,201
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-facultative,spinose,0
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,symbiont-obligate,spinose,338
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.33,undetermined,non-spinose,0
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-barren,non-spinose,19
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-barren,spinose,10
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-bearing,non-spinose,0
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-bearing,spinose,37
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-facultative,non-spinose,241
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-facultative,spinose,5
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,symbiont-obligate,spinose,375
GeoB2125-1,,-20.8233,-39.8633,-1503,South Atlantic,0.38,undetermined,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-barren,non-spinose,34
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-barren,spinose,2
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-bearing,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-bearing,spinose,23
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-facultative,non-spinose,128
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-facultative,spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,symbiont-obligate,spinose,622
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.78,undetermined,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-barren,non-spinose,33
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-barren,spinose,2
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-bearing,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-bearing,spinose,29
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-facultative,non-spinose,139
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-facultative,spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,symbiont-obligate,spinose,593
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.83,undetermined,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-barren,non-spinose,29
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-barren,spinose,6
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-bearing,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-bearing,spinose,50
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-facultative,non-spinose,157
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-facultative,spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,symbiont-obligate,spinose,548
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.88,undetermined,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-barren,non-spinose,18
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-barren,spinose,6
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-bearing,non-spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-bearing,spinose,49
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-facultative,non-spinose,141
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-facultative,spinose,0
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,symbiont-obligate,spinose,489
GeoB2202-4,,-8.1983,-34.265,-1156,South Atlantic,0.93,undetermined,non-spinose,0
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-barren,non-spinose,212
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-barren,spinose,70
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-bearing,non-spinose,0
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-bearing,spinose,13
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-facultative,non-spinose,205
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-facultative,spinose,0
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,symbiont-obligate,spinose,237
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.43,undetermined,non-spinose,5
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-barren,non-spinose,168
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-barren,spinose,18
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-bearing,non-spinose,0
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-bearing,spinose,2
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-facultative,non-spinose,162
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-facultative,spinose,0
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,symbiont-obligate,spinose,90
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,undetermined,non-spinose,0
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-barren,non-spinose,291
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-barren,spinose,104
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-bearing,non-spinose,0
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-bearing,spinose,22
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-facultative,non-spinose,141
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-facultative,spinose,0
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,symbiont-obligate,spinose,229
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,undetermined,non-spinose,4
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-barren,non-spinose,25
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-barren,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-bearing,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-bearing,spinose,11
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-facultative,non-spinose,221
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-facultative,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,symbiont-obligate,spinose,478
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,undetermined,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-barren,non-spinose,40
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-barren,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-bearing,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-bearing,spinose,7
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-facultative,non-spinose,216
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-facultative,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,symbiont-obligate,spinose,375
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,undetermined,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-barren,non-spinose,37
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-barren,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-bearing,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-bearing,spinose,10
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-facultative,non-spinose,160
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-facultative,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,symbiont-obligate,spinose,329
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,undetermined,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-barren,non-spinose,38
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-barren,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-bearing,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-bearing,spinose,10
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-facultative,non-spinose,177
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-facultative,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,symbiont-obligate,spinose,316
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,undetermined,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-barren,non-spinose,38
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-barren,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-bearing,non-spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-bearing,spinose,18
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-facultative,non-spinose,114
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-facultative,spinose,0
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,symbiont-obligate,spinose,249
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,undetermined,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-barren,non-spinose,44
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-barren,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-bearing,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-bearing,spinose,31
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-facultative,non-spinose,180
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-facultative,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,symbiont-obligate,spinose,373
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,undetermined,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-barren,non-spinose,39
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-barren,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-bearing,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-bearing,spinose,22
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-facultative,non-spinose,140
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-facultative,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,symbiont-obligate,spinose,285
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,undetermined,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-barren,non-spinose,34
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-barren,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-bearing,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-bearing,spinose,48
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-facultative,non-spinose,125
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-facultative,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,symbiont-obligate,spinose,269
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,undetermined,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.23,symbiont-barren,non-spinose,27
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.23,symbiont-barren,spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.23,symbiont-bearing,non-spinose,0
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.23,symbiont-bearing,spinose,10
