Event,Latitude,Longitude,Depth sed [m],Symbiosis,Spine,Absolute Abundance
PS1246-2,69.3853,-12.8748,0.3,symbiont-barren,non-spinose,478
PS1246-2,69.3853,-12.8748,0.3,symbiont-barren,spinose,0
PS1246-2,69.3853,-12.8748,0.3,symbiont-bearing,non-spinose,0
PS1246-2,69.3853,-12.8748,0.3,symbiont-facultative,non-spinose,0
PS1246-2,69.3853,-12.8748,0.3,symbiont-obligate,spinose,0
PS1246-2,69.3853,-12.8748,0.3,undetermined,non-spinose,0
