Event,Latitude,Longitude,Depth sed [m],Symbiosis,Spine,Absolute Abundance
PS1243-1,69.3718,-6.553,0.68,symbiont-barren,non-spinose,394
PS1243-1,69.3718,-6.553,0.68,symbiont-barren,spinose,0
PS1243-1,69.3718,-6.553,0.68,symbiont-bearing,non-spinose,0
PS1243-1,69.3718,-6.553,0.68,symbiont-facultative,non-spinose,0
PS1243-1,69.3718,-6.553,0.68,symbiont-obligate,spinose,0
PS1243-1,69.3718,-6.553,0.68,undetermined,non-spinose,0
