Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
-14.81666667,-139.9666667,0.0354333135,0.006157618,0.260347275,0.634933614,0.003526877,0.0486350745,0,0.001329787
-5.983333333,-114.6166667,0,0.0172883425,0.749144141,0.0439539185,0.176373839,0.011401524,0,0
-8.8,-110.8,0.0471086216666667,0.0304368226666667,0.467065725333333,0.402386213,0.032301231,0.0103686486666667,0,0.00207039333333333
-11.33333333,-106.9666667,0.018135135,0.0700945945,0.456662162,0.09022973,0.3481216215,0.010756757,0,0
-1.533333333,-85.81666667,0.066363826,0.007336048,0.7577798675,0.03098893,0.114008981,0.0029500835,0,0
30.73333333,-75.31666667,0.013020833,0,0.184895834,0.658854166,0.1015625,0.033854167,0,0.002604167
38.03333333,-70.8,0.100900901,0,0.450450452,0.07027027,0.363963965,0.001801802,0,0
27.15,-91.55,0.030769231,0,0.289230769,0.526153845,0.147692308,0,0,0
25.78333333,-94.23333333,0.049180328,0,0.331967214,0.381147542,0.204918033,0.008196722,0,0
23.4,-95.53333333,0.026706231,0,0.183976261,0.62611276,0.12462908,0.008902077,0,0
22.9,-93.66666667,0.00617284,0,0.250000001,0.604938272,0.117283951,0.018518518,0,0
20.45,-86.13333333,0,0,0.13761468,0.798165138,0.036697248,0.01529052,0,0
-26,169.2,0.085017193,0,0.2832923965,0.5504011785,0.057726107,0.016096283,0,0.0010152285
-25.88333333,157.8666667,0.0434220685,0,0.270034166,0.5790042895,0.08458388,0.0175166195,0,0.001014199
-24.88333333,163.5166667,0.10813606125,0,0.21831047675,0.56087347175,0.053267379,0.04483013025,0,0.00278904675
-3.733333333,168.3833333,0.094694409,0.028635749,0.338832033,0.492011905,0.031916529,0.0088486285,0,0.0050607495
-1.266666667,166.7166667,0.005612014,0.002806007,0.801889665,0.05178039,0.0984014735,0.016836042,0,0
1.633333333,164.8166667,0,0.007142857,0.821428571,0.042857144,0.080952381,0.042857142,0,0
3.6,163.3333333,0.02862254,0.008944544,0.688729875,0.16100179,0.100178892,0.012522361,0,0
33,134.15,0.151730257,0,0.416149067,0.294587401,0.123336291,0.007098492,0,0
32.3,134.15,0.08839779,0,0.613259669,0.099447514,0.187845304,0.002762431,0,0
29.76666667,133.2833333,0.076849184,0.004803074,0.354466859,0.268972142,0.279538905,0.003842459,0,0
29.55,131.4166667,0.07028754,0,0.600638978,0.239616614,0.057507987,0.015974441,0,0
20.78333333,-157.9333333,0.00330033,0,0.168316831,0.699669966,0.01320132,0.102310231,0,0
-24.2,-177.6,0.005780347,0,0.124277456,0.751445086,0.086705202,0.028901734,0,0
-56.83333333,-66.93333333,0.407407407,0,0.116809117,0.025641026,0.447293449,0,0,0
-50.41666667,-54.13333333,0.320093458,0,0.107476635,0.021028037,0.546728972,0,0,0
-43.46666667,-57.65,0.275316456,0,0.300632912,0.018987342,0.405063291,0,0,0
-39.81666667,-24.78333333,0.134939759,0,0.337349397,0.053012048,0.46746988,0,0,0
-37.86666667,-28.86666667,0.063768116,0.002898551,0.298550725,0.057971015,0.568115942,0,0,0
-42.58333333,-17.8,0.515243903,0,0.204268292,0.027439023,0.243902439,0,0,0
-39.66666667,-15.46666667,0.092071612,0,0.531969309,0.143222507,0.214833759,0,0,0
-36.88333333,-13.15,0.156327543,0,0.332506203,0.320099255,0.173697271,0.00248139,0,0
-37.25,-10.08333333,0.245283019,0,0.309973046,0.191374664,0.237196765,0,0,0
-36.15,-6.716666667,0.301703163,0,0.318734793,0.06569343,0.306569343,0,0,0
-34.95,-4.75,0.1532351705,0,0.276992573,0.219887359,0.322658501,0,0,0.0014985015
-34.06666667,1,0.055147059,0,0.360294118,0.0625,0.514705883,0.001838235,0,0
-32.88333333,2.833333333,0.051980198,0,0.492574258,0.094059406,0.344059408,0.002475248,0,0
-30.46666667,11.53333333,0.015432099,0,0.515432099,0.033950618,0.429012345,0,0,0
-33.21666667,29.18333333,0.070422536,0.001006036,0.381287726,0.504024145,0.020120723,0.018108652,0,0
-30.3,34.03333333,0.063380281,0.001006036,0.447686118,0.421529175,0.035211267,0.020120725,0,0
-26.93333333,37,0.033980583,0.058252427,0.257281553,0.548543689,0.041262135,0.033980583,0,0
-10.35,41.56666667,0.037861915,0.004454343,0.258351892,0.608017818,0.048997771,0.037861915,0,0
2.983333333,65.2,0.051324503,0.028145695,0.400662251,0.387417217,0.11589404,0.009933775,0,0
-2.833333333,67.71666667,0.056818181,0.002272727,0.293181818,0.50909091,0.102272728,0.029545455,0,0
2.5,69.86666667,0.051886793,0.021226415,0.488207548,0.257075472,0.087264152,0.08490566,0,0
0.783333333,74.6,0.080808081,0.022222222,0.319191919,0.494949495,0.022222222,0.054545454,0,0
0.8,76.16666667,0.010909091,0.036363636,0.723636363,0.087272727,0.134545455,0.007272727,0,0
6.233333333,71,0.265153099,0.0094697535,0.479800847,0.157829226,0.056818521,0.006313169,0,0
12.7,90.01666667,0.119834711,0.068181818,0.324380166,0.438016528,0.033057852,0.010330579,0,0
13.05,89.58333333,0.082887701,0.080213904,0.318181817,0.475935829,0.026737968,0.010695187,0,0
15.05,88.63333333,0.075566751,0.130982368,0.468513854,0.254408061,0.040302268,0.020151134,0,0
15.16666667,90.56666667,0.058380414,0.086629002,0.382297551,0.416195856,0.04519774,0.005649717,0,0
12.76666667,96.06666667,0.101796407,0.01497006,0.368263473,0.455089821,0.020958084,0.026946108,0,0
9.333333333,93.33333333,0.088408645,0.003929273,0.385068763,0.471512771,0.015717093,0.017681729,0,0
23.95,126.1833333,0.066573557,0.001862197,0.316573558,0.510707635,0.069366852,0.019087524,0,0
26.58333333,126.3333333,0.053941909,0,0.576763486,0.290456432,0.037344399,0.004149378,0,0
38.1,170.0166667,0.0736152715,0,0.444973041,0.0197374875,0.4420020695,0.0081967215,0,0
21.46666667,-157.2333333,0.011086475,0.002217295,0.144124169,0.762749447,0.006651885,0.062084257,0,0
19.08333333,-170.0666667,0.026737968,0.005347594,0.192513369,0.564171124,0.144385026,0.034759359,0,0
13.86666667,-175.2666667,0.017676768,0.042929293,0.217171717,0.196969697,0.487373737,0.032828283,0,0
-3.116666667,-89.41666667,0.00630066533333333,0.010369271,0.929815169666667,0.00870279633333333,0.040919956,0.00305251133333333,0,0
-1.65,-103.6333333,0.019323722,0.0064412405,0.6813816,0.0724665485,0.207509594,0,0,0
4.75,-90.93333333,0.021786492,0.010893246,0.82570806,0.065359477,0.063180827,0.006535948,0,0
11.91666667,-75.03333333,0.005813954,0,0.25,0.453488372,0.252906977,0.026162791,0,0
12.88333333,-74.85,0.002680965,0,0.431635389,0.455764076,0.091152815,0.010723861,0,0
15.61666667,-71.66666667,0.003154574,0,0.227129338,0.747634068,0.012618296,0.006309148,0,0
16.71666667,-75.45,0.002570694,0,0.20822622,0.735218509,0.028277635,0.015424164,0,0
15.06666667,-75.95,0.011904762,0,0.25892857,0.69345238,0.026785714,0.008928571,0,0
14.88333333,-78.75,0.002192982,0,0.217105262,0.75,0.017543859,0.013157894,0,0
10.03333333,-76.95,0,0,0.143656716,0.735074627,0.11380597,0.005597015,0,0
13.16666667,-79.81666667,0.00621118,0,0.211180124,0.732919254,0.02795031,0.01552795,0,0
1.85,-30,0.008403361,0,0.221288515,0.703081233,0.036414566,0.028011205,0,0
1.783333333,-25.43333333,0.011049724,0.005524862,0.212707182,0.709944753,0.049723758,0.008287293,0,0
4.583333333,-10.05,0.016233766,0,0.240259741,0.685064935,0.029220779,0.019480519,0,0
3.7,-7.716666667,0.009009009,0,0.267267267,0.669669669,0.009009009,0.036036036,0,0
4.516666667,-0.716666667,0.025380711,0,0.312182741,0.593908629,0.030456853,0.022842639,0,0
2.016666667,2.633333333,0.008097166,0,0.696356276,0.230769231,0.056680162,0.008097166,0,0
-8.183333333,-8.216666667,0.00304878,0,0.283536585,0.625,0.042682926,0.030487805,0,0
-9.133333333,-10.6,0.005128206,0,0.225641025,0.687179488,0.04871795,0.020512821,0,0
-21.88333333,8.866666667,0.062162162,0,0.318918919,0.072972973,0.537837837,0,0,0
-22.33333333,11.2,0.112684103,0,0.118318309,0.0647933595,0.690190134,0.005634205,0,0
-25.48333333,11.3,0.027874565,0,0.31010453,0.05574913,0.599303136,0,0,0
-37.53333333,-3.583333333,0.357976654,0,0.225680934,0.054474709,0.361867705,0,0,0
-46.6,7.616666667,0.334532374,0,0.133093525,0.007194245,0.510791367,0,0,0
-50.71666667,13.43333333,0.0256016385,0,0.006400409,0.0032002045,0.956861239,0,0,0
-12.46666667,71.88333333,0.024509804,0.014705882,0.529411765,0.205882353,0.18137255,0.019607843,0,0
-9.033333333,88.56666667,0.031914894,0.053191489,0.260638297,0.550531914,0.066489361,0.010638298,0,0
-2.383333333,90.01666667,0.075885329,0.045531197,0.355817876,0.478920743,0.037099494,0.001686341,0,0
-2.283333333,90.13333333,0.098850575,0.050574713,0.432183908,0.340229885,0.068965517,0.002298851,0,0
-0.833333333,89.95,0.047770701,0.031847134,0.299363058,0.573248407,0.025477706,0.019108281,0,0
-0.466666667,90,0.036893204,0.038834951,0.244660193,0.619417477,0.025242719,0.029126214,0,0
1.466666667,90.16666667,0.037037037,0.034722222,0.275462963,0.576388889,0.027777778,0.041666667,0,0
5.85,90.51666667,0.130769231,0.021153846,0.315384615,0.503846154,0.023076923,0,0,0
-5.966666667,102.45,0.153452686,0.00511509,0.388746805,0.427109975,0.012787725,0.002557545,0,0
-12.88333333,103.6666667,0.022727273,0.007575758,0.454545455,0.227272726,0.238636364,0.030303031,0,0
-15.2,119.45,0.014975042,0.006655574,0.261231281,0.642262895,0.054908486,0.014975042,0,0
-10.41666667,124.6833333,0.061433447,0,0.42662116,0.426621159,0.071672355,0.006825938,0,0
-8.516666667,124.5166667,0.175304878,0,0.487804879,0.289634147,0.032012195,0.00609756,0,0
-8.45,125.0166667,0.129261364,0,0.367897727,0.440340908,0.045454546,0.002840909,0,0
-6.866666667,124.1166667,0.088636364,0,0.545454545,0.293181818,0.061363636,0.00909091,0,0
-0.95,126.15,0.143302181,0,0.504672897,0.246105919,0.062305297,0.028037383,0,0
4.416666667,119.95,0.193181818,0,0.409090909,0.253787879,0.083333334,0.049242425,0,0
26.1,123.6833333,0.167346939,0.002040816,0.457142857,0.351020408,0.004081632,0.006122449,0,0
26.83333333,126.35,0.088764045,0.002247191,0.460674159,0.407865169,0.002247192,0.024719102,0,0
33.46666667,137.9833333,0.179411765,0,0.555882352,0.123529411,0.129411764,0,0,0
50.38333333,-142.5666667,0.263839812,0,0.002355713,0.005889281,0.726737338,0,0,0
-49.91666667,-15.56666667,0.083086054,0,0.329376855,0.002967359,0.581602374,0,0,0
-46.08333333,-13.21666667,0.280653951,0,0.158038147,0.008174387,0.539509538,0,0,0
-42.96666667,-20.85,0.532894737,0,0.25,0.013157895,0.203947368,0,0,0
-49.6,-47.55,0.228021978,0,0.228021978,0.013736264,0.521978022,0,0,0
-33.56666667,-49.03333333,0.057082453,0,0.266384778,0.532769556,0.122621564,0.010570825,0,0
-29.2,-45.46666667,0.037735849,0.002695418,0.266846362,0.582210243,0.083557952,0.021563343,0,0
-25.68333333,-40.58333333,0.017928286,0,0.219123506,0.661354581,0.039840637,0.055776892,0,0
-21.43333333,6.3,0.071240105,0,0.350923483,0.242744063,0.290237467,0.034300791,0,0
-28.08333333,13.15,0.114832535,0,0.253588516,0.088516744,0.535885167,0.004784688,0,0
-31.06666667,14.7,0.055555556,0,0.587301587,0.047619048,0.285714285,0.005291006,0,0
-32.11666667,36.01666667,0.051779935,0,0.414239482,0.478964401,0.03236246,0.019417476,0,0
-31.53333333,37.65,0.198675497,0.016556291,0.251655629,0.380794702,0.076158941,0.033112583,0,0
-29.28333333,43.93333333,0.080495356,0,0.312693498,0.504643963,0.05882353,0.040247678,0,0
-29.91666667,44.81666667,0.059925093,0,0.303370786,0.505617977,0.056179774,0.056179775,0,0
-32.26666667,45.78333333,0.081504702,0,0.379310345,0.398119123,0.103448276,0.018808777,0,0
-32.65,47.6,0.080555555,0,0.327777777,0.425000001,0.133333333,0.011111111,0,0
-31.85,54.1,0.049107143,0,0.600446429,0.154017856,0.191964287,0,0,0
-31.08333333,57.41666667,0.093582888,0,0.264705882,0.406417112,0.221925134,0.008021391,0,0
-28.8,58.68333333,0.157738094,0.00297619,0.202380953,0.574404762,0.053571428,0,0,0
-29.08333333,61.33333333,0.064308682,0,0.192926045,0.556270097,0.138263665,0.032154341,0,0
-25.35,69.48333333,0.026666667,0,0.14,0.736666666,0.07,0.013333333,0,0
-24.28333333,70.51666667,0.035294118,0,0.170588234,0.685294117,0.044117646,0.05882353,0,0
-23.68333333,69.68333333,0.017804154,0.005934718,0.100890207,0.753709198,0.053412463,0.056379822,0,0
-21.68333333,68.68333333,0.005899705,0,0.112094397,0.769911505,0.076696165,0.029498525,0,0
-20.61666667,68.46666667,0.016706444,0.002386635,0.188544153,0.687350835,0.057279237,0.033412888,0,0
-16.35,66.11666667,0.021582734,0.002398082,0.309352519,0.597122301,0.028776981,0.023980816,0,0
-12.3,64.73333333,0.050898204,0.017964072,0.419161677,0.42215569,0.065868264,0.005988024,0,0
-13.15,56.63333333,0.018181818,0,0.527272727,0.334545456,0.105454546,0.003636364,0,0
-10.5,57.71666667,0.05,0.00625,0.54375,0.353125,0.021875,0.009375,0,0
15.03333333,66.1,0.0633472215,0.004192872,0.3779789725,0.517777462,0.0264245995,0.0081824375,0,0
0.866666667,84.56666667,0.023346304,0,0.649805447,0.054474708,0.214007782,0.058365759,0,0
7.433333333,85.33333333,0.022364217,0.073482428,0.587859425,0.274760384,0.031948882,0.009584664,0,0
6.5,93.53333333,0.227552275,0.011070111,0.370233702,0.302583027,0.012300123,0.068880688,0,0
6.4,96.26666667,0.150220913,0.011782032,0.36377025,0.416789396,0.01472754,0.036818852,0,0
3.75,158.7666667,0.073353293,0.005239521,0.365269461,0.538173653,0.010479042,0.002245509,0,0.002245509
1.75,159.45,0.093271153,0.009993338,0.337774817,0.526982012,0.003997335,0.021985343,0,0.001332445
1.75,159.4,0.115778689,0.010245902,0.308401639,0.539959015,0.00512295,0.012295082,0,0
2.15,169,0.111581921,0,0.508474577,0.314971752,0.050847458,0.004237288,0,0.001412429
1.65,163.8,0.100660066,0.01650165,0.44389439,0.374587459,0.047854785,0.00660066,0,0.001650165
0.183333333,165.5833333,0.076298702,0.012987013,0.519480519,0.31331169,0.050324675,0.019480519,0,0.001623377
1.666666667,166.55,0.004329004,0,0.865800865,0.030303031,0.064935065,0.034632035,0,0
4.1,165.7333333,0.016627078,0.007125891,0.793349169,0.068883611,0.102137767,0.011876485,0,0
3.5,168.8333333,0.01793722,0,0.762331839,0.112107624,0.089686099,0.01793722,0,0
4.183333333,173.5,0.019704433,0,0.645320197,0.024630541,0.310344828,0,0,0
17.68333333,57.86666667,0.35978836,0,0.293650794,0.280423279,0.01058201,0.031746032,0,0
17.63333333,57.73333333,0.383442266,0,0.261437909,0.294117646,0.006535947,0.039215686,0,0
17.65,57.73333333,0.474006116,0.003058104,0.238532111,0.235474006,0.012232416,0.01529052,0,0
17.71666667,57.63333333,0.401709402,0,0.245014244,0.276353276,0.025641027,0.034188034,0,0
17.71666667,57.61666667,0.414414414,0,0.264264264,0.291291291,0.009009009,0.015015015,0,0
17.78333333,57.61666667,0.42408377,0,0.418848167,0.128272251,0.007853403,0.002617801,0,0
17.76666667,57.66666667,0.42557652,0,0.312368972,0.20754717,0.008385744,0.031446541,0,0
17.9,57.58333333,0.3129996155,0,0.4767131195,0.176078314,0.014844184,0.008132775,0,0
18.06666667,57.61666667,0.38630137,0,0.435616438,0.145205479,0.01369863,0.01369863,0,0
18.25,57.68333333,0.404040404,0,0.303030303,0.252525251,0.006734006,0.013468013,0,0
18.25,57.21666667,0.352490421,0,0.352490422,0.249042146,0.015325671,0.026819924,0,0
18.28333333,57.63333333,0.525274725,0,0.191208792,0.237362636,0.006593407,0.026373626,0,0
18.28333333,57.65,0.477707006,0.002123142,0.250530787,0.244161359,0.004246284,0.016985138,0,0
18.26666667,57.55,0.216463415,0,0.289634146,0.375,0.079268292,0.021341463,0,0
18.11666667,57.53333333,0.358606557,0,0.331967213,0.268442623,0.006147541,0.026639344,0,0
18.06666667,57.55,0.37797619,0,0.357142857,0.249999999,0.008928571,0.00297619,0,0
17.71666667,57.81666667,0.43148688,0.002915452,0.271137026,0.250728862,0.005830904,0.020408163,0,0
17.61666667,57.65,0.398457584,0,0.272493573,0.28277635,0.005141388,0.03084833,0,0
17.66666667,57.66666667,0.431818182,0,0.201298702,0.301948052,0.025974025,0.016233766,0,0
17.91666667,57.6,0.296511628,0,0.463662791,0.197674419,0.01744186,0.020348837,0,0
18.21666667,57.68333333,0.356686583,0,0.3025053435,0.2670686385,0.0410473135,0.0201471875,0,0
18.23333333,57.65,0.395218003,0,0.28973277,0.272855134,0.012658228,0.018284107,0,0
18.23333333,57.6,0.408033827,0,0.270613108,0.293868922,0.002114165,0.01268499,0,0
18.31666667,57.55,0.465558195,0,0.182897862,0.306413303,0.021377672,0.014251782,0,0
16.61666667,59.86666667,0.2725597685,0,0.4770519265,0.2123648535,0.0256814375,0.0067991475,0,0
16.53333333,59.78333333,0.211538461,0,0.552884615,0.194711538,0.031249999,0.002403846,0,0
16.51666667,59.78333333,0.255754476,0,0.537084399,0.150895141,0.040920716,0,0,0
16.53333333,59.76666667,0.2351292835,0,0.514822834,0.1940750295,0.037565058,0.009738935,0,0
16.6,59.68333333,0.305045872,0,0.486238532,0.176605505,0.020642202,0.006880734,0,0
16.65,59.71666667,0.318181818,0,0.46969697,0.166666667,0.027272727,0.012121212,0,0
16.63333333,59.68333333,0.293333334,0,0.466666667,0.173333334,0.032,0.016,0,0
16.65,59.66666667,0.22606383,0,0.566489361,0.164893616,0.039893617,0,0,0
16.66666667,59.66666667,0.272277228,0.002475248,0.440594059,0.193069307,0.044554456,0.034653466,0,0
16.7,59.6,0.231638419,0,0.57062147,0.169491526,0.019774012,0.002824859,0,0
16.68333333,59.6,0.25625,0.002083333,0.566666667,0.145833333,0.022916666,0.00625,0,0
16.53333333,59.45,0.3318126085,0.001246883,0.483548653,0.127957698,0.0346041255,0.015417143,0,0
16.48333333,59.35,0.2484256925,0,0.5871343305,0.12960127,0.0250565325,0.0083617185,0,0
16.35,59.3,0.20649652,0,0.614849189,0.125290023,0.034802785,0.011600928,0,0
16.36666667,59.18333333,0.275862069,0,0.437665781,0.24403183,0.023872679,0.01061008,0,0
16.61666667,59.85,0.192708333,0,0.536458333,0.195312499,0.059895834,0.007812501,0,0
16.66666667,59.85,0.252688172,0.002688172,0.521505375,0.190860216,0.018817204,0.008064516,0,0
16.16666667,60.68333333,0.337868481,0,0.458049887,0.151927438,0.029478458,0.018140589,0,0
-1.666666667,-131.8833333,0.008152174,0.002717391,0.804347827,0.010869564,0.165760869,0.008152174,0,0
2.066666667,-132.5333333,0,0.003663004,0.747252747,0.003663004,0.245421246,0,0,0
3.95,-118.05,0.039915966,0.048319328,0.653361345,0.155462185,0.088235294,0.008403361,0,0.00210084
5.65,-99.93333333,0.026548672,0.011061947,0.714601769,0.055309734,0.165929203,0.019911504,0,0
2.3,-89.45,0.031746032,0,0.686507937,0.218253968,0.047619048,0.007936508,0,0
-13.6,-96.7,0.008438819,0,0.400843881,0.008438818,0.556962025,0.021097046,0,0
-13.53333333,-97.8,0.052060737,0.065075922,0.545553145,0.137744034,0.182212582,0.015184382,0,0.001084599
-12.8,-107.9833333,0.051282051,0.094017094,0.42948718,0.309829059,0.102564102,0.008547008,0,0
-12.55,-111.2,0.026239067,0.017492711,0.443148688,0.437317784,0.020408164,0.046647231,0,0
-12.5,-112.6166667,0.037362637,0.037362637,0.402197801,0.465934067,0.015384615,0.032967033,0,0
-14.68333333,-113.4833333,0.033684211,0.04,0.450526315,0.328421053,0.042105262,0.08,0,0
-14,-119.6,0.034782609,0.052173913,0.373913044,0.457971014,0.052173914,0.005797101,0,0
-14.01666667,-122.4666667,0.04516129,0.124731183,0.240860215,0.490322582,0.068817204,0.015053764,0,0
-13.9,-125.35,0.057356609,0.052369077,0.241895261,0.586034914,0.032418952,0.009975063,0,0
-14.03333333,-128.4833333,0.032388663,0.0951417,0.25708502,0.53036437,0.06882591,0.006072874,0,0.002024291
-14.05,-139.5833333,0.091954023,0.011494253,0.383141762,0.45210728,0.022988506,0.03065134,0,0
-15.25,-142.45,0.045592705,0.006079027,0.23100304,0.699088145,0.003039514,0.012158054,0,0
-16.5,-145.1166667,0.030716723,0.003412969,0.167235495,0.754266211,0.003412969,0.037542662,0,0
-15.85,-145.8,0.024229075,0,0.317180617,0.555066079,0.002202643,0.085903084,0,0
-15.66666667,-147.45,0.01937046,0,0.213075061,0.7094431,0,0.048426151,0,0
0.45,-133.2666667,0.005813953,0.005813953,0.831395349,0.005813954,0.145348837,0.002906977,0,0
-2.683333333,-130.4833333,0.011029412,0.007352941,0.661764706,0.011029412,0.297794118,0.003676471,0,0
2.466666667,-121.4333333,0.006389776,0,0.766773164,0.009584664,0.21086262,0.003194888,0,0
2.433333333,-105.9333333,0.012048193,0.022088353,0.805220883,0.040160643,0.114457831,0.006024096,0,0
-3.5,-99.46666667,0.018442623,0.010245902,0.754098361,0.063524591,0.131147541,0.016393443,0,0
4.266666667,-95.65,0.00777605,0.017107309,0.772939346,0.040435459,0.135303266,0.021772939,0,0
4.033333333,-85.63333333,0.025454546,0.003636364,0.880000001,0.032727274,0.043636365,0.010909091,0,0
-0.416666667,-86.31666667,0.052919708,0,0.806569343,0.038321169,0.094890512,0.001824818,0,0
-5.016666667,-114.0666667,0,0.005405405,0.814414415,0.025225225,0.147747748,0.003603604,0,0
1.483333333,-113.8666667,0.012931035,0.017241379,0.711206896,0.030172413,0.09913793,0.002155172,0,0
4.466666667,-140.25,0.016,0.0096,0.5776,0.016,0.3712,0.0064,0,0
32.33333333,159.25,0.013966481,0.000931099,0.665735567,0.021415271,0.283985103,0,0,0
32.31666667,159.2166667,0.015706807,0,0.619109948,0.04712042,0.306282723,0,0,0
5.066666667,-155,0.01179941,0.002949853,0.663716814,0.029498526,0.268436578,0.014749263,0,0
0.566666667,159.9833333,0.07183908,0.011494253,0.382183908,0.471264367,0.011494253,0.045977011,0,0
0.866666667,157.0666667,0.106060606,0.018181818,0.263636363,0.554545455,0.003030303,0.042424242,0,0
0.8,154.7666667,0.045602606,0,0.364820847,0.560260587,0.003257329,0.013029316,0,0
1.666666667,152.6166667,0.014705883,0.014705883,0.632352942,0.264705883,0.044117647,0.014705882,0,0
53.86666667,-21.1,0.21197411,0,0.207119741,0.014563107,0.555016181,0,0,0
63.46666667,-0.066666667,0.025179856,0,0.021582734,0.003597122,0.942446043,0,0,0
-8.016666667,-166.5833333,0.049342105,0.009868421,0.332236841,0.516447369,0.059210527,0.026315789,0,0
4.566666667,-130.6166667,0.005545287,0.007393715,0.598890944,0.020332718,0.354898336,0.009242144,0,0
-1.783333333,-133.7333333,0.014084507,0.008450704,0.74084507,0.002816901,0.225352113,0,0,0
-2.516666667,-137.0666667,0.022821577,0.010373444,0.684647304,0.114107885,0.149377593,0.01659751,0,0
-0.15,-138.85,0.002409639,0.019277108,0.730120482,0.007228916,0.231325301,0.007228916,0,0
2.533333333,-141.1333333,0.008830022,0.008830022,0.653421634,0.015452539,0.309050774,0.002207506,0,0
5.35,-160.5,0.042895442,0.040214477,0.461126006,0.410187668,0.010723861,0.01072386,0,0
17.21666667,59.6,0.300275482,0,0.58677686,0.085399448,0.022038568,0.002754821,0,0
10.03333333,65.08333333,0.016129032,0,0.643145162,0.034274193,0.256048387,0.04233871,0,0
17.2,59.95,0.3129771,0,0.320610687,0.282442749,0.057251909,0.022900764,0,0
19.5,58.46666667,0.395899054,0,0.241324921,0.313880126,0.007886435,0.01577287,0,0
17.7,57.83333333,0.413043478,0,0.326086957,0.2294686,0.007246377,0.014492754,0,0
17.81666667,57.5,0.486081371,0,0.274089936,0.184154175,0.010706638,0.032119914,0,0
17.66666667,57.7,0.420183486,0,0.223853211,0.30825688,0.005504587,0.023853211,0,0
17.75,57.58333333,0.374449339,0.006607929,0.37444934,0.209251101,0.008810572,0.013215859,0,0
17.75,57.48333333,0.4,0,0.221276595,0.312765957,0.027659575,0.017021277,0,0
17.81666667,57.35,0.314189189,0.003378378,0.334459459,0.297297296,0.01858108,0.016891892,0,0
15.98333333,61.48333333,0.023529412,0,0.856862745,0.031372549,0.080392157,0.005882353,0,0
19.23333333,58.36666667,0.4,0.006593407,0.25054945,0.287912087,0.013186813,0.03076923,0,0
19.23333333,58.51666667,0.484210526,0,0.107894737,0.34736842,0.010526316,0.034210527,0,0
19.21666667,58.26666667,0.363344051,0,0.217041801,0.364951767,0.009646302,0.041800643,0,0
19.28333333,58.35,0.458874458,0.004329004,0.231601732,0.264069264,0.006493506,0.03030303,0,0
19.51666667,58.48333333,0.364678899,0.006880734,0.309633028,0.279816514,0.009174312,0.020642202,0,0
19.26666667,58.23333333,0.441241685,0.002217295,0.259423504,0.23946785,0.006651885,0.035476719,0,0
19.65,58.61666667,0.377622378,0,0.317016316,0.244755243,0.018648018,0.037296037,0,0
16.61666667,59.8,0.198250729,0,0.536443148,0.224489795,0.029154519,0.008746356,0,0
17.38333333,58.8,0.177419354,0.003225806,0.669354839,0.124193549,0.016129032,0.009677419,0,0
0.9,-88.01666667,0.019920319,0,0.900398405,0.011952192,0.047808765,0,0,0
32.03333333,139.4166667,0.113168724,0.002057613,0.465020576,0.302469136,0.084362139,0.006172839,0,0
42.46666667,-54.9,0.063084113,0,0.427570094,0.044392524,0.455607478,0,0,0
28.45,-86.55,0.064516129,0,0.206451613,0.576344086,0.109677419,0.025806452,0,0
23.75,-92.46666667,0.020172911,0,0.193083574,0.685878963,0.089337176,0.008645533,0,0
37.21666667,-33.13333333,0.182634731,0,0.16766467,0.374251498,0.227544911,0.020958084,0,0.002994012
35.05,-11.61666667,0.10289389,0,0.202572348,0.437299035,0.183279742,0.041800643,0,0.003215434
32.28333333,-65.11666667,0.068965517,0,0.181818182,0.54231975,0.147335423,0.05015674,0,0.003134796
32.2,-64.7,0.072423398,0,0.119777159,0.635097493,0.114206128,0.050139276,0,0.002785515
17.55,-63.56666667,0,0,0.106235566,0.704387991,0.002309469,0.168591224,0,0
38.91666667,-57.13333333,0.019718309,0,0.484507041,0.121126761,0.374647886,0,0,0
36.9,-54.03333333,0.16918429,0,0.456193353,0.187311178,0.16918429,0,0,0
34.66666667,-61.45,0.101010101,0,0.242424242,0.464646464,0.181818182,0,0,0
40.76666667,-64.6,0.011709602,0,0.487119437,0.049180327,0.44262295,0,0,0
12.4,-77.76666667,0,0,0.263586957,0.663043479,0.059782608,0.010869565,0,0
8.233333333,-37.86666667,0.010666666,0,0.133333332,0.829333334,0.010666667,0.013333334,0,0
22.95,-38.2,0.007858547,0,0.058939096,0.880157172,0.047151277,0,0,0
23.01666667,-43.8,0.016042781,0,0.137254901,0.65775401,0.049910872,0.131907308,0,0
11.18333333,-36.01666667,0.016985138,0,0.210191085,0.615711253,0.148619959,0,0,0
-28.68333333,-34.48333333,0.035,0,0.155,0.6675,0.115,0.0225,0,0
-45.3,-57.96666667,0.172413793,0,0.551724138,0.007662835,0.264367817,0,0,0
-40.9,-20.36666667,0.333333334,0,0.345132743,0.073746314,0.238938055,0,0,0
-36.5,8.083333333,0.1492891,0,0.343601896,0.257109004,0.24407583,0,0,0
-22.98333333,7,0.048710602,0,0.406876791,0.283667623,0.220630373,0.020057307,0,0
-1.5,-11.78333333,0.013761468,0,0.286697249,0.623853211,0.048165138,0.027522936,0,0
