Event,Latitude,Longitude,Depth sed [m],Species,Absolute Abundance
PS1244-2,69.3652,-8.657,0.6,G. bulloides,0
PS1244-2,69.3652,-8.657,0.6,T. quinqueloba,0
PS1244-2,69.3652,-8.657,0.6,G. glutinata,5
PS1244-2,69.3652,-8.657,0.6,G. uvula,0
PS1244-2,69.3652,-8.657,0.6,G. eastropacia,0
PS1244-2,69.3652,-8.657,0.6,O. universa,0
PS1244-2,69.3652,-8.657,0.6,G. inflata,0
PS1244-2,69.3652,-8.657,0.6,G. scitula,0
PS1244-2,69.3652,-8.657,0.6,N. pachyderma,398
PS1244-2,69.3652,-8.657,0.6,N. incompta,10
